event_id,session_id,persona,persona_label,event_index,timestamp_ms,x,y,target_section
605,e4883ef0-b069-48f6-a279-8a6c6b508e39,pricing_seeker,The Pricing Seeker,4,1779535898360,990.05,1430.48,pricing
606,e4883ef0-b069-48f6-a279-8a6c6b508e39,pricing_seeker,The Pricing Seeker,5,1779535899449,905.53,1690.27,testimonials
607,e4883ef0-b069-48f6-a279-8a6c6b508e39,pricing_seeker,The Pricing Seeker,6,1779535900405,0.0,2207.91,cta
608,e4883ef0-b069-48f6-a279-8a6c6b508e39,pricing_seeker,The Pricing Seeker,7,1779535900988,801.39,1690.7,testimonials
609,e4883ef0-b069-48f6-a279-8a6c6b508e39,pricing_seeker,The Pricing Seeker,8,1779535901840,1087.84,2469.45,footer
610,e4883ef0-b069-48f6-a279-8a6c6b508e39,pricing_seeker,The Pricing Seeker,9,1779535902795,1085.78,1329.2,pricing
611,e4883ef0-b069-48f6-a279-8a6c6b508e39,pricing_seeker,The Pricing Seeker,10,1779535903397,1173.29,1365.73,pricing
612,e4883ef0-b069-48f6-a279-8a6c6b508e39,pricing_seeker,The Pricing Seeker,11,1779535904330,447.77,719.56,features
613,e4883ef0-b069-48f6-a279-8a6c6b508e39,pricing_seeker,The Pricing Seeker,12,1779535904989,223.19,1327.03,pricing
614,e4883ef0-b069-48f6-a279-8a6c6b508e39,pricing_seeker,The Pricing Seeker,13,1779535905540,1155.66,1135.81,pricing
615,e4883ef0-b069-48f6-a279-8a6c6b508e39,pricing_seeker,The Pricing Seeker,14,1779535906113,1286.48,2214.59,cta
616,e4883ef0-b069-48f6-a279-8a6c6b508e39,pricing_seeker,The Pricing Seeker,15,1779535907083,826.25,2156.67,cta
617,e4883ef0-b069-48f6-a279-8a6c6b508e39,pricing_seeker,The Pricing Seeker,16,1779535907777,464.61,1412.91,pricing
618,e4883ef0-b069-48f6-a279-8a6c6b508e39,pricing_seeker,The Pricing Seeker,17,1779535908762,720.83,1275.51,pricing
619,e4883ef0-b069-48f6-a279-8a6c6b508e39,pricing_seeker,The Pricing Seeker,18,1779535909198,990.33,2264.79,cta
620,e4883ef0-b069-48f6-a279-8a6c6b508e39,pricing_seeker,The Pricing Seeker,19,1779535910113,849.42,2278.53,cta
621,e4883ef0-b069-48f6-a279-8a6c6b508e39,pricing_seeker,The Pricing Seeker,20,1779535911244,1005.23,992.3,pricing
622,e4883ef0-b069-48f6-a279-8a6c6b508e39,pricing_seeker,The Pricing Seeker,21,1779535912223,1026.26,1361.1,pricing
623,e4883ef0-b069-48f6-a279-8a6c6b508e39,pricing_seeker,The Pricing Seeker,22,1779535912933,1154.86,2204.13,cta
624,e4883ef0-b069-48f6-a279-8a6c6b508e39,pricing_seeker,The Pricing Seeker,23,1779535913985,1086.58,1310.27,pricing
625,e4883ef0-b069-48f6-a279-8a6c6b508e39,pricing_seeker,The Pricing Seeker,24,1779535914213,985.34,2268.78,cta
626,e4883ef0-b069-48f6-a279-8a6c6b508e39,pricing_seeker,The Pricing Seeker,25,1779535915283,1160.31,1241.64,pricing
627,e4883ef0-b069-48f6-a279-8a6c6b508e39,pricing_seeker,The Pricing Seeker,26,1779535915738,939.38,2471.53,footer
628,e4883ef0-b069-48f6-a279-8a6c6b508e39,pricing_seeker,The Pricing Seeker,27,1779535916931,1015.64,2208.15,cta
629,e4883ef0-b069-48f6-a279-8a6c6b508e39,pricing_seeker,The Pricing Seeker,28,1779535917962,769.83,1810.64,testimonials
630,e4883ef0-b069-48f6-a279-8a6c6b508e39,pricing_seeker,The Pricing Seeker,29,1779535919172,1030.17,1296.98,pricing
631,94eff2ad-01cb-4bd1-ac03-6b81d79def1f,pricing_seeker,The Pricing Seeker,0,1779536843651,711.52,1196.56,pricing
632,94eff2ad-01cb-4bd1-ac03-6b81d79def1f,pricing_seeker,The Pricing Seeker,1,1779536844701,772.98,1206.25,pricing
633,94eff2ad-01cb-4bd1-ac03-6b81d79def1f,pricing_seeker,The Pricing Seeker,2,1779536845454,1035.24,1385.25,pricing
634,94eff2ad-01cb-4bd1-ac03-6b81d79def1f,pricing_seeker,The Pricing Seeker,3,1779536846410,448.44,220.84,hero
635,94eff2ad-01cb-4bd1-ac03-6b81d79def1f,pricing_seeker,The Pricing Seeker,4,1779536847576,523.65,1389.48,pricing
636,94eff2ad-01cb-4bd1-ac03-6b81d79def1f,pricing_seeker,The Pricing Seeker,5,1779536847982,805.69,1153.08,pricing
637,94eff2ad-01cb-4bd1-ac03-6b81d79def1f,pricing_seeker,The Pricing Seeker,6,1779536848972,912.96,2203.55,cta
638,94eff2ad-01cb-4bd1-ac03-6b81d79def1f,pricing_seeker,The Pricing Seeker,7,1779536850120,1359.53,1232.87,pricing
639,94eff2ad-01cb-4bd1-ac03-6b81d79def1f,pricing_seeker,The Pricing Seeker,8,1779536850862,578.1,1209.85,pricing
640,94eff2ad-01cb-4bd1-ac03-6b81d79def1f,pricing_seeker,The Pricing Seeker,9,1779536851278,813.96,1279.05,pricing
641,94eff2ad-01cb-4bd1-ac03-6b81d79def1f,pricing_seeker,The Pricing Seeker,10,1779536852068,741.55,212.48,hero
642,94eff2ad-01cb-4bd1-ac03-6b81d79def1f,pricing_seeker,The Pricing Seeker,11,1779536853360,774.89,2173.44,cta
643,94eff2ad-01cb-4bd1-ac03-6b81d79def1f,pricing_seeker,The Pricing Seeker,12,1779536854188,772.79,1082.99,pricing
644,94eff2ad-01cb-4bd1-ac03-6b81d79def1f,pricing_seeker,The Pricing Seeker,13,1779536854703,1233.15,1088.22,pricing
645,94eff2ad-01cb-4bd1-ac03-6b81d79def1f,pricing_seeker,The Pricing Seeker,14,1779536855410,1010.92,1745.04,testimonials
646,94eff2ad-01cb-4bd1-ac03-6b81d79def1f,pricing_seeker,The Pricing Seeker,15,1779536856584,1391.59,1219.68,pricing
647,94eff2ad-01cb-4bd1-ac03-6b81d79def1f,pricing_seeker,The Pricing Seeker,16,1779536857646,629.3,1340.55,pricing
648,94eff2ad-01cb-4bd1-ac03-6b81d79def1f,pricing_seeker,The Pricing Seeker,17,1779536858096,1148.81,1421.63,pricing
649,94eff2ad-01cb-4bd1-ac03-6b81d79def1f,pricing_seeker,The Pricing Seeker,18,1779536859047,1058.09,731.62,features
650,94eff2ad-01cb-4bd1-ac03-6b81d79def1f,pricing_seeker,The Pricing Seeker,19,1779536860337,711.01,2148.82,cta
651,94eff2ad-01cb-4bd1-ac03-6b81d79def1f,pricing_seeker,The Pricing Seeker,20,1779536861335,1108.11,1079.13,pricing
652,94eff2ad-01cb-4bd1-ac03-6b81d79def1f,pricing_seeker,The Pricing Seeker,21,1779536862294,849.01,1243.06,pricing
653,94eff2ad-01cb-4bd1-ac03-6b81d79def1f,pricing_seeker,The Pricing Seeker,22,1779536863226,919.41,599.09,features
654,94eff2ad-01cb-4bd1-ac03-6b81d79def1f,pricing_seeker,The Pricing Seeker,23,1779536863658,834.21,1271.17,pricing
655,94eff2ad-01cb-4bd1-ac03-6b81d79def1f,pricing_seeker,The Pricing Seeker,24,1779536864915,935.01,2230.97,cta
656,94eff2ad-01cb-4bd1-ac03-6b81d79def1f,pricing_seeker,The Pricing Seeker,25,1779536865833,815.14,1394.01,pricing
657,94eff2ad-01cb-4bd1-ac03-6b81d79def1f,pricing_seeker,The Pricing Seeker,26,1779536866501,1123.57,1290.08,pricing
658,94eff2ad-01cb-4bd1-ac03-6b81d79def1f,pricing_seeker,The Pricing Seeker,27,1779536867164,940.65,1152.85,pricing
659,94eff2ad-01cb-4bd1-ac03-6b81d79def1f,pricing_seeker,The Pricing Seeker,28,1779536868120,1247.16,2328.84,cta
660,94eff2ad-01cb-4bd1-ac03-6b81d79def1f,pricing_seeker,The Pricing Seeker,29,1779536869163,981.88,722.36,features
661,1016b3ee-0e4d-444b-ad21-ebe3c666e966,pricing_seeker,The Pricing Seeker,0,1779536265274,1156.23,1408.14,pricing
662,1016b3ee-0e4d-444b-ad21-ebe3c666e966,pricing_seeker,The Pricing Seeker,1,1779536266069,1156.8,1441.05,pricing
663,1016b3ee-0e4d-444b-ad21-ebe3c666e966,pricing_seeker,The Pricing Seeker,2,1779536267129,1042.04,1058.29,pricing
664,1016b3ee-0e4d-444b-ad21-ebe3c666e966,pricing_seeker,The Pricing Seeker,3,1779536268356,893.51,1219.91,pricing
665,1016b3ee-0e4d-444b-ad21-ebe3c666e966,pricing_seeker,The Pricing Seeker,4,1779536269048,1159.56,1689.53,testimonials
666,1016b3ee-0e4d-444b-ad21-ebe3c666e966,pricing_seeker,The Pricing Seeker,5,1779536269945,1115.04,1441.88,pricing
667,1016b3ee-0e4d-444b-ad21-ebe3c666e966,pricing_seeker,The Pricing Seeker,6,1779536270694,1207.56,1188.67,pricing
668,1016b3ee-0e4d-444b-ad21-ebe3c666e966,pricing_seeker,The Pricing Seeker,7,1779536271044,967.31,675.75,features
669,1016b3ee-0e4d-444b-ad21-ebe3c666e966,pricing_seeker,The Pricing Seeker,8,1779536271959,955.24,1338.52,pricing
670,1016b3ee-0e4d-444b-ad21-ebe3c666e966,pricing_seeker,The Pricing Seeker,9,1779536273020,598.13,1208.02,pricing
671,1016b3ee-0e4d-444b-ad21-ebe3c666e966,pricing_seeker,The Pricing Seeker,10,1779536273905,660.81,1310.57,pricing
672,1016b3ee-0e4d-444b-ad21-ebe3c666e966,pricing_seeker,The Pricing Seeker,11,1779536274595,864.58,2240.09,cta
673,1016b3ee-0e4d-444b-ad21-ebe3c666e966,pricing_seeker,The Pricing Seeker,12,1779536274887,481.99,1261.12,pricing
674,1016b3ee-0e4d-444b-ad21-ebe3c666e966,pricing_seeker,The Pricing Seeker,13,1779536275879,1098.78,1309.46,pricing
675,1016b3ee-0e4d-444b-ad21-ebe3c666e966,pricing_seeker,The Pricing Seeker,14,1779536276912,567.35,1122.16,pricing
676,1016b3ee-0e4d-444b-ad21-ebe3c666e966,pricing_seeker,The Pricing Seeker,15,1779536277205,1266.68,680.85,features
677,1016b3ee-0e4d-444b-ad21-ebe3c666e966,pricing_seeker,The Pricing Seeker,16,1779536278294,869.7,1291.01,pricing
678,1016b3ee-0e4d-444b-ad21-ebe3c666e966,pricing_seeker,The Pricing Seeker,17,1779536279557,847.85,725.18,features
679,1016b3ee-0e4d-444b-ad21-ebe3c666e966,pricing_seeker,The Pricing Seeker,18,1779536280551,693.2,1302.86,pricing
680,1016b3ee-0e4d-444b-ad21-ebe3c666e966,pricing_seeker,The Pricing Seeker,19,1779536281854,992.29,1147.47,pricing
681,1016b3ee-0e4d-444b-ad21-ebe3c666e966,pricing_seeker,The Pricing Seeker,20,1779536282647,597.55,1170.81,pricing
682,1016b3ee-0e4d-444b-ad21-ebe3c666e966,pricing_seeker,The Pricing Seeker,21,1779536283652,551.72,1215.57,pricing
683,1016b3ee-0e4d-444b-ad21-ebe3c666e966,pricing_seeker,The Pricing Seeker,22,1779536284767,797.35,1096.26,pricing
684,1016b3ee-0e4d-444b-ad21-ebe3c666e966,pricing_seeker,The Pricing Seeker,23,1779536285011,1346.41,1483.07,pricing
685,1016b3ee-0e4d-444b-ad21-ebe3c666e966,pricing_seeker,The Pricing Seeker,24,1779536285175,1113.97,2176.86,cta
686,1016b3ee-0e4d-444b-ad21-ebe3c666e966,pricing_seeker,The Pricing Seeker,25,1779536286601,1118.08,680.32,features
687,1016b3ee-0e4d-444b-ad21-ebe3c666e966,pricing_seeker,The Pricing Seeker,26,1779536287218,1033.55,1146.72,pricing
688,1016b3ee-0e4d-444b-ad21-ebe3c666e966,pricing_seeker,The Pricing Seeker,27,1779536287734,823.82,2205.02,cta
689,1016b3ee-0e4d-444b-ad21-ebe3c666e966,pricing_seeker,The Pricing Seeker,28,1779536288506,542.81,683.58,features
690,1016b3ee-0e4d-444b-ad21-ebe3c666e966,pricing_seeker,The Pricing Seeker,29,1779536289157,946.84,2226.93,cta
691,67e815f1-9124-4e11-8973-489063c84033,pricing_seeker,The Pricing Seeker,0,1779536744676,1247.1,1413.4,pricing
692,67e815f1-9124-4e11-8973-489063c84033,pricing_seeker,The Pricing Seeker,1,1779536745613,1064.1,844.61,features
693,67e815f1-9124-4e11-8973-489063c84033,pricing_seeker,The Pricing Seeker,2,1779536746119,779.8,1372.37,pricing
694,67e815f1-9124-4e11-8973-489063c84033,pricing_seeker,The Pricing Seeker,3,1779536746952,729.59,194.65,hero
695,67e815f1-9124-4e11-8973-489063c84033,pricing_seeker,The Pricing Seeker,4,1779536747931,1230.92,1219.23,pricing
696,67e815f1-9124-4e11-8973-489063c84033,pricing_seeker,The Pricing Seeker,5,1779536748835,785.27,1254.94,pricing
697,67e815f1-9124-4e11-8973-489063c84033,pricing_seeker,The Pricing Seeker,6,1779536749404,1347.7,1217.1,pricing
698,67e815f1-9124-4e11-8973-489063c84033,pricing_seeker,The Pricing Seeker,7,1779536750206,780.19,1173.14,pricing
699,67e815f1-9124-4e11-8973-489063c84033,pricing_seeker,The Pricing Seeker,8,1779536751391,878.54,1446.6,pricing
700,67e815f1-9124-4e11-8973-489063c84033,pricing_seeker,The Pricing Seeker,9,1779536751945,1147.64,1358.03,pricing
701,67e815f1-9124-4e11-8973-489063c84033,pricing_seeker,The Pricing Seeker,10,1779536753158,1395.75,1279.97,pricing
702,67e815f1-9124-4e11-8973-489063c84033,pricing_seeker,The Pricing Seeker,11,1779536754374,984.14,2255.38,cta
703,67e815f1-9124-4e11-8973-489063c84033,pricing_seeker,The Pricing Seeker,12,1779536755036,1399.54,1369.89,pricing
704,67e815f1-9124-4e11-8973-489063c84033,pricing_seeker,The Pricing Seeker,13,1779536756006,1045.41,1309.02,pricing
705,67e815f1-9124-4e11-8973-489063c84033,pricing_seeker,The Pricing Seeker,14,1779536757059,1375.21,730.68,features
706,67e815f1-9124-4e11-8973-489063c84033,pricing_seeker,The Pricing Seeker,15,1779536758012,662.63,1284.66,pricing
707,67e815f1-9124-4e11-8973-489063c84033,pricing_seeker,The Pricing Seeker,16,1779536758698,1228.77,1139.76,pricing
708,67e815f1-9124-4e11-8973-489063c84033,pricing_seeker,The Pricing Seeker,17,1779536759182,853.29,1137.5,pricing
709,67e815f1-9124-4e11-8973-489063c84033,pricing_seeker,The Pricing Seeker,18,1779536760089,968.94,551.55,features
710,67e815f1-9124-4e11-8973-489063c84033,pricing_seeker,The Pricing Seeker,19,1779536761206,1107.11,1196.51,pricing
711,67e815f1-9124-4e11-8973-489063c84033,pricing_seeker,The Pricing Seeker,20,1779536762081,643.62,2286.71,cta
712,67e815f1-9124-4e11-8973-489063c84033,pricing_seeker,The Pricing Seeker,21,1779536762698,621.43,1244.1,pricing
713,67e815f1-9124-4e11-8973-489063c84033,pricing_seeker,The Pricing Seeker,22,1779536763151,1161.94,1136.91,pricing
714,67e815f1-9124-4e11-8973-489063c84033,pricing_seeker,The Pricing Seeker,23,1779536764163,1119.06,1318.95,pricing
715,67e815f1-9124-4e11-8973-489063c84033,pricing_seeker,The Pricing Seeker,24,1779536764893,1373.2,2171.9,cta
716,67e815f1-9124-4e11-8973-489063c84033,pricing_seeker,The Pricing Seeker,25,1779536765336,1060.7,1242.59,pricing
717,67e815f1-9124-4e11-8973-489063c84033,pricing_seeker,The Pricing Seeker,26,1779536766360,1295.42,1112.14,pricing
718,67e815f1-9124-4e11-8973-489063c84033,pricing_seeker,The Pricing Seeker,27,1779536767292,1056.5,187.91,hero
719,67e815f1-9124-4e11-8973-489063c84033,pricing_seeker,The Pricing Seeker,28,1779536768443,996.11,1171.07,pricing
720,67e815f1-9124-4e11-8973-489063c84033,pricing_seeker,The Pricing Seeker,29,1779536769229,667.2,2180.35,cta
721,a4b2de93-94d1-40cc-aed7-933fec2bbf4b,pricing_seeker,The Pricing Seeker,0,1779537562058,787.9,1385.57,pricing
722,a4b2de93-94d1-40cc-aed7-933fec2bbf4b,pricing_seeker,The Pricing Seeker,1,1779537563253,1139.16,1321.48,pricing
723,a4b2de93-94d1-40cc-aed7-933fec2bbf4b,pricing_seeker,The Pricing Seeker,2,1779537564354,1541.77,2295.57,cta
724,a4b2de93-94d1-40cc-aed7-933fec2bbf4b,pricing_seeker,The Pricing Seeker,3,1779537565210,1001.73,1286.89,pricing
725,a4b2de93-94d1-40cc-aed7-933fec2bbf4b,pricing_seeker,The Pricing Seeker,4,1779537565707,818.26,2338.25,cta
726,a4b2de93-94d1-40cc-aed7-933fec2bbf4b,pricing_seeker,The Pricing Seeker,5,1779537566010,1065.88,1188.26,pricing
727,a4b2de93-94d1-40cc-aed7-933fec2bbf4b,pricing_seeker,The Pricing Seeker,6,1779537567039,1118.2,1374.82,pricing
728,a4b2de93-94d1-40cc-aed7-933fec2bbf4b,pricing_seeker,The Pricing Seeker,7,1779537567757,1522.8,1428.27,pricing
729,a4b2de93-94d1-40cc-aed7-933fec2bbf4b,pricing_seeker,The Pricing Seeker,8,1779537568607,913.81,1312.31,pricing
730,a4b2de93-94d1-40cc-aed7-933fec2bbf4b,pricing_seeker,The Pricing Seeker,9,1779537569805,1251.3,2151.86,cta
731,a4b2de93-94d1-40cc-aed7-933fec2bbf4b,pricing_seeker,The Pricing Seeker,10,1779537570341,665.67,1295.1,pricing
732,a4b2de93-94d1-40cc-aed7-933fec2bbf4b,pricing_seeker,The Pricing Seeker,11,1779537571052,1532.27,2252.86,cta
733,a4b2de93-94d1-40cc-aed7-933fec2bbf4b,pricing_seeker,The Pricing Seeker,12,1779537572122,1343.29,728.96,features
734,a4b2de93-94d1-40cc-aed7-933fec2bbf4b,pricing_seeker,The Pricing Seeker,13,1779537573117,972.53,2260.59,cta
735,a4b2de93-94d1-40cc-aed7-933fec2bbf4b,pricing_seeker,The Pricing Seeker,14,1779537573536,869.99,1126.88,pricing
736,a4b2de93-94d1-40cc-aed7-933fec2bbf4b,pricing_seeker,The Pricing Seeker,15,1779537574794,1465.58,1858.49,testimonials
737,a4b2de93-94d1-40cc-aed7-933fec2bbf4b,pricing_seeker,The Pricing Seeker,16,1779537575886,917.09,1159.89,pricing
738,a4b2de93-94d1-40cc-aed7-933fec2bbf4b,pricing_seeker,The Pricing Seeker,17,1779537576897,634.38,704.45,features
739,a4b2de93-94d1-40cc-aed7-933fec2bbf4b,pricing_seeker,The Pricing Seeker,18,1779537577979,728.36,1866.66,testimonials
740,a4b2de93-94d1-40cc-aed7-933fec2bbf4b,pricing_seeker,The Pricing Seeker,19,1779537578848,1043.13,162.25,hero
741,a4b2de93-94d1-40cc-aed7-933fec2bbf4b,pricing_seeker,The Pricing Seeker,20,1779537579644,903.42,1192.37,pricing
742,a4b2de93-94d1-40cc-aed7-933fec2bbf4b,pricing_seeker,The Pricing Seeker,21,1779537580310,770.03,1166.68,pricing
743,a4b2de93-94d1-40cc-aed7-933fec2bbf4b,pricing_seeker,The Pricing Seeker,22,1779537580717,893.5,2430.18,footer
744,a4b2de93-94d1-40cc-aed7-933fec2bbf4b,pricing_seeker,The Pricing Seeker,23,1779537581296,613.48,2201.68,cta
745,a4b2de93-94d1-40cc-aed7-933fec2bbf4b,pricing_seeker,The Pricing Seeker,24,1779537582502,792.92,1207.42,pricing
746,a4b2de93-94d1-40cc-aed7-933fec2bbf4b,pricing_seeker,The Pricing Seeker,25,1779537583207,1131.37,1122.94,pricing
747,a4b2de93-94d1-40cc-aed7-933fec2bbf4b,pricing_seeker,The Pricing Seeker,26,1779537583558,850.49,1348.34,pricing
748,a4b2de93-94d1-40cc-aed7-933fec2bbf4b,pricing_seeker,The Pricing Seeker,27,1779537584486,856.43,1233.25,pricing
749,a4b2de93-94d1-40cc-aed7-933fec2bbf4b,pricing_seeker,The Pricing Seeker,28,1779537584965,965.2,1119.91,pricing
750,a4b2de93-94d1-40cc-aed7-933fec2bbf4b,pricing_seeker,The Pricing Seeker,29,1779537585598,936.79,1337.2,pricing
751,8cd66f46-125a-4564-813a-439010ab1fe8,pricing_seeker,The Pricing Seeker,0,1779535638708,291.28,1117.66,pricing
752,8cd66f46-125a-4564-813a-439010ab1fe8,pricing_seeker,The Pricing Seeker,1,1779535639653,1098.84,1433.15,pricing
753,8cd66f46-125a-4564-813a-439010ab1fe8,pricing_seeker,The Pricing Seeker,2,1779535640195,999.4,1386.58,pricing
754,8cd66f46-125a-4564-813a-439010ab1fe8,pricing_seeker,The Pricing Seeker,3,1779535641488,944.91,1194.27,pricing
755,8cd66f46-125a-4564-813a-439010ab1fe8,pricing_seeker,The Pricing Seeker,4,1779535642266,1258.32,1202.63,pricing
756,8cd66f46-125a-4564-813a-439010ab1fe8,pricing_seeker,The Pricing Seeker,5,1779535643044,1410.11,1367.67,pricing
757,8cd66f46-125a-4564-813a-439010ab1fe8,pricing_seeker,The Pricing Seeker,6,1779535643802,598.53,1279.23,pricing
758,8cd66f46-125a-4564-813a-439010ab1fe8,pricing_seeker,The Pricing Seeker,7,1779535644257,1045.14,1549.61,pricing
759,8cd66f46-125a-4564-813a-439010ab1fe8,pricing_seeker,The Pricing Seeker,8,1779535644771,1075.8,1150.42,pricing
760,8cd66f46-125a-4564-813a-439010ab1fe8,pricing_seeker,The Pricing Seeker,9,1779535645480,784.93,1282.46,pricing
761,8cd66f46-125a-4564-813a-439010ab1fe8,pricing_seeker,The Pricing Seeker,10,1779535646347,905.04,715.6,features
762,8cd66f46-125a-4564-813a-439010ab1fe8,pricing_seeker,The Pricing Seeker,11,1779535647063,1310.77,1299.67,pricing
763,8cd66f46-125a-4564-813a-439010ab1fe8,pricing_seeker,The Pricing Seeker,12,1779535648017,716.67,1262.96,pricing
764,8cd66f46-125a-4564-813a-439010ab1fe8,pricing_seeker,The Pricing Seeker,13,1779535649044,642.54,1302.26,pricing
765,8cd66f46-125a-4564-813a-439010ab1fe8,pricing_seeker,The Pricing Seeker,14,1779535649971,1115.21,1209.75,pricing
766,8cd66f46-125a-4564-813a-439010ab1fe8,pricing_seeker,The Pricing Seeker,15,1779535650940,776.46,1291.87,pricing
767,8cd66f46-125a-4564-813a-439010ab1fe8,pricing_seeker,The Pricing Seeker,16,1779535652005,884.63,1170.26,pricing
768,8cd66f46-125a-4564-813a-439010ab1fe8,pricing_seeker,The Pricing Seeker,17,1779535652681,690.29,1246.95,pricing
769,8cd66f46-125a-4564-813a-439010ab1fe8,pricing_seeker,The Pricing Seeker,18,1779535653944,1216.32,1242.24,pricing
770,8cd66f46-125a-4564-813a-439010ab1fe8,pricing_seeker,The Pricing Seeker,19,1779535654664,168.72,1227.04,pricing
771,8cd66f46-125a-4564-813a-439010ab1fe8,pricing_seeker,The Pricing Seeker,20,1779535655358,854.78,1380.76,pricing
772,8cd66f46-125a-4564-813a-439010ab1fe8,pricing_seeker,The Pricing Seeker,21,1779535656264,1181.24,1126.12,pricing
773,8cd66f46-125a-4564-813a-439010ab1fe8,pricing_seeker,The Pricing Seeker,22,1779535657128,960.53,1177.37,pricing
774,8cd66f46-125a-4564-813a-439010ab1fe8,pricing_seeker,The Pricing Seeker,23,1779535658052,877.22,1192.84,pricing
775,8cd66f46-125a-4564-813a-439010ab1fe8,pricing_seeker,The Pricing Seeker,24,1779535658966,873.17,1076.67,pricing
776,8cd66f46-125a-4564-813a-439010ab1fe8,pricing_seeker,The Pricing Seeker,25,1779535659673,725.4,596.37,features
777,8cd66f46-125a-4564-813a-439010ab1fe8,pricing_seeker,The Pricing Seeker,26,1779535660383,1322.06,1199.78,pricing
778,8cd66f46-125a-4564-813a-439010ab1fe8,pricing_seeker,The Pricing Seeker,27,1779535660942,1177.18,2251.94,cta
779,8cd66f46-125a-4564-813a-439010ab1fe8,pricing_seeker,The Pricing Seeker,28,1779535661817,1152.57,1230.41,pricing
780,8cd66f46-125a-4564-813a-439010ab1fe8,pricing_seeker,The Pricing Seeker,29,1779535662353,757.61,2309.31,cta
781,47e597cb-099e-49fa-aa89-51160cf58431,pricing_seeker,The Pricing Seeker,0,1779536841860,1032.65,1260.24,pricing
782,47e597cb-099e-49fa-aa89-51160cf58431,pricing_seeker,The Pricing Seeker,1,1779536843008,622.39,1273.96,pricing
783,47e597cb-099e-49fa-aa89-51160cf58431,pricing_seeker,The Pricing Seeker,2,1779536844085,1235.13,596.77,features
784,47e597cb-099e-49fa-aa89-51160cf58431,pricing_seeker,The Pricing Seeker,3,1779536844602,646.56,321.33,hero
785,47e597cb-099e-49fa-aa89-51160cf58431,pricing_seeker,The Pricing Seeker,4,1779536845711,846.97,1067.03,pricing
786,47e597cb-099e-49fa-aa89-51160cf58431,pricing_seeker,The Pricing Seeker,5,1779536846260,825.09,1768.02,testimonials
787,47e597cb-099e-49fa-aa89-51160cf58431,pricing_seeker,The Pricing Seeker,6,1779536847132,629.46,1839.17,testimonials
788,47e597cb-099e-49fa-aa89-51160cf58431,pricing_seeker,The Pricing Seeker,7,1779536847885,1557.78,940.0,pricing
789,47e597cb-099e-49fa-aa89-51160cf58431,pricing_seeker,The Pricing Seeker,8,1779536848488,1398.05,2258.56,cta
790,47e597cb-099e-49fa-aa89-51160cf58431,pricing_seeker,The Pricing Seeker,9,1779536849492,882.19,1445.01,pricing
791,47e597cb-099e-49fa-aa89-51160cf58431,pricing_seeker,The Pricing Seeker,10,1779536850204,784.73,2179.54,cta
792,47e597cb-099e-49fa-aa89-51160cf58431,pricing_seeker,The Pricing Seeker,11,1779536850986,1312.25,130.12,hero
793,47e597cb-099e-49fa-aa89-51160cf58431,pricing_seeker,The Pricing Seeker,12,1779536851819,1453.25,1275.59,pricing
794,47e597cb-099e-49fa-aa89-51160cf58431,pricing_seeker,The Pricing Seeker,13,1779536853185,565.93,1043.47,pricing
795,47e597cb-099e-49fa-aa89-51160cf58431,pricing_seeker,The Pricing Seeker,14,1779536853962,669.5,1263.71,pricing
796,47e597cb-099e-49fa-aa89-51160cf58431,pricing_seeker,The Pricing Seeker,15,1779536854863,1116.52,2273.77,cta
797,47e597cb-099e-49fa-aa89-51160cf58431,pricing_seeker,The Pricing Seeker,16,1779536855656,1193.25,858.72,features
798,47e597cb-099e-49fa-aa89-51160cf58431,pricing_seeker,The Pricing Seeker,17,1779536856530,924.66,1345.9,pricing
799,47e597cb-099e-49fa-aa89-51160cf58431,pricing_seeker,The Pricing Seeker,18,1779536857418,932.03,1135.26,pricing
800,47e597cb-099e-49fa-aa89-51160cf58431,pricing_seeker,The Pricing Seeker,19,1779536858212,980.75,2188.42,cta
801,47e597cb-099e-49fa-aa89-51160cf58431,pricing_seeker,The Pricing Seeker,20,1779536859044,1127.69,1055.33,pricing
802,47e597cb-099e-49fa-aa89-51160cf58431,pricing_seeker,The Pricing Seeker,21,1779536860384,840.88,1300.29,pricing
803,47e597cb-099e-49fa-aa89-51160cf58431,pricing_seeker,The Pricing Seeker,22,1779536860748,1148.12,1091.93,pricing
804,47e597cb-099e-49fa-aa89-51160cf58431,pricing_seeker,The Pricing Seeker,23,1779536861710,1083.71,1364.8,pricing
805,47e597cb-099e-49fa-aa89-51160cf58431,pricing_seeker,The Pricing Seeker,24,1779536862408,557.63,1106.35,pricing
806,47e597cb-099e-49fa-aa89-51160cf58431,pricing_seeker,The Pricing Seeker,25,1779536863036,940.34,1365.88,pricing
807,47e597cb-099e-49fa-aa89-51160cf58431,pricing_seeker,The Pricing Seeker,26,1779536864198,1118.9,1199.65,pricing
808,47e597cb-099e-49fa-aa89-51160cf58431,pricing_seeker,The Pricing Seeker,27,1779536864466,731.84,636.65,features
809,47e597cb-099e-49fa-aa89-51160cf58431,pricing_seeker,The Pricing Seeker,28,1779536865183,1089.37,1271.25,pricing
810,47e597cb-099e-49fa-aa89-51160cf58431,pricing_seeker,The Pricing Seeker,29,1779536865951,629.57,1253.84,pricing
811,71e3c56c-793d-4790-8c9f-b0f0a24b3e14,pricing_seeker,The Pricing Seeker,0,1779534629320,1088.7,1256.58,pricing
