event_id,session_id,persona,persona_label,event_index,timestamp_ms,x,y,target_section
723,c866ecb3-f058-4bfc-bda5-47cd643f2d6a,pricing_seeker,The Pricing Seeker,2,1779537391918,1541.77,2295.57,cta
724,c866ecb3-f058-4bfc-bda5-47cd643f2d6a,pricing_seeker,The Pricing Seeker,3,1779537392774,1001.73,1286.89,pricing
725,c866ecb3-f058-4bfc-bda5-47cd643f2d6a,pricing_seeker,The Pricing Seeker,4,1779537393271,818.26,2338.25,cta
726,c866ecb3-f058-4bfc-bda5-47cd643f2d6a,pricing_seeker,The Pricing Seeker,5,1779537393574,1065.88,1188.26,pricing
727,c866ecb3-f058-4bfc-bda5-47cd643f2d6a,pricing_seeker,The Pricing Seeker,6,1779537394603,1118.2,1374.82,pricing
728,c866ecb3-f058-4bfc-bda5-47cd643f2d6a,pricing_seeker,The Pricing Seeker,7,1779537395321,1522.8,1428.27,pricing
729,c866ecb3-f058-4bfc-bda5-47cd643f2d6a,pricing_seeker,The Pricing Seeker,8,1779537396171,913.81,1312.31,pricing
730,c866ecb3-f058-4bfc-bda5-47cd643f2d6a,pricing_seeker,The Pricing Seeker,9,1779537397369,1251.3,2151.86,cta
731,c866ecb3-f058-4bfc-bda5-47cd643f2d6a,pricing_seeker,The Pricing Seeker,10,1779537397905,665.67,1295.1,pricing
732,c866ecb3-f058-4bfc-bda5-47cd643f2d6a,pricing_seeker,The Pricing Seeker,11,1779537398616,1532.27,2252.86,cta
733,c866ecb3-f058-4bfc-bda5-47cd643f2d6a,pricing_seeker,The Pricing Seeker,12,1779537399686,1343.29,728.96,features
734,c866ecb3-f058-4bfc-bda5-47cd643f2d6a,pricing_seeker,The Pricing Seeker,13,1779537400681,972.53,2260.59,cta
735,c866ecb3-f058-4bfc-bda5-47cd643f2d6a,pricing_seeker,The Pricing Seeker,14,1779537401100,869.99,1126.88,pricing
736,c866ecb3-f058-4bfc-bda5-47cd643f2d6a,pricing_seeker,The Pricing Seeker,15,1779537402358,1465.58,1858.49,testimonials
737,c866ecb3-f058-4bfc-bda5-47cd643f2d6a,pricing_seeker,The Pricing Seeker,16,1779537403450,917.09,1159.89,pricing
738,c866ecb3-f058-4bfc-bda5-47cd643f2d6a,pricing_seeker,The Pricing Seeker,17,1779537404461,634.38,704.45,features
739,c866ecb3-f058-4bfc-bda5-47cd643f2d6a,pricing_seeker,The Pricing Seeker,18,1779537405543,728.36,1866.66,testimonials
740,c866ecb3-f058-4bfc-bda5-47cd643f2d6a,pricing_seeker,The Pricing Seeker,19,1779537406412,1043.13,162.25,hero
741,c866ecb3-f058-4bfc-bda5-47cd643f2d6a,pricing_seeker,The Pricing Seeker,20,1779537407208,903.42,1192.37,pricing
742,c866ecb3-f058-4bfc-bda5-47cd643f2d6a,pricing_seeker,The Pricing Seeker,21,1779537407874,770.03,1166.68,pricing
743,c866ecb3-f058-4bfc-bda5-47cd643f2d6a,pricing_seeker,The Pricing Seeker,22,1779537408281,893.5,2430.18,footer
744,c866ecb3-f058-4bfc-bda5-47cd643f2d6a,pricing_seeker,The Pricing Seeker,23,1779537408860,613.48,2201.68,cta
745,c866ecb3-f058-4bfc-bda5-47cd643f2d6a,pricing_seeker,The Pricing Seeker,24,1779537410066,792.92,1207.42,pricing
746,c866ecb3-f058-4bfc-bda5-47cd643f2d6a,pricing_seeker,The Pricing Seeker,25,1779537410771,1131.37,1122.94,pricing
747,c866ecb3-f058-4bfc-bda5-47cd643f2d6a,pricing_seeker,The Pricing Seeker,26,1779537411122,850.49,1348.34,pricing
748,c866ecb3-f058-4bfc-bda5-47cd643f2d6a,pricing_seeker,The Pricing Seeker,27,1779537412050,856.43,1233.25,pricing
749,c866ecb3-f058-4bfc-bda5-47cd643f2d6a,pricing_seeker,The Pricing Seeker,28,1779537412529,965.2,1119.91,pricing
750,c866ecb3-f058-4bfc-bda5-47cd643f2d6a,pricing_seeker,The Pricing Seeker,29,1779537413162,936.79,1337.2,pricing
751,310da07a-d112-4bdc-868f-3c54247c5b04,pricing_seeker,The Pricing Seeker,0,1779535466272,291.28,1117.66,pricing
752,310da07a-d112-4bdc-868f-3c54247c5b04,pricing_seeker,The Pricing Seeker,1,1779535467217,1098.84,1433.15,pricing
753,310da07a-d112-4bdc-868f-3c54247c5b04,pricing_seeker,The Pricing Seeker,2,1779535467759,999.4,1386.58,pricing
754,310da07a-d112-4bdc-868f-3c54247c5b04,pricing_seeker,The Pricing Seeker,3,1779535469052,944.91,1194.27,pricing
755,310da07a-d112-4bdc-868f-3c54247c5b04,pricing_seeker,The Pricing Seeker,4,1779535469830,1258.32,1202.63,pricing
756,310da07a-d112-4bdc-868f-3c54247c5b04,pricing_seeker,The Pricing Seeker,5,1779535470608,1410.11,1367.67,pricing
757,310da07a-d112-4bdc-868f-3c54247c5b04,pricing_seeker,The Pricing Seeker,6,1779535471366,598.53,1279.23,pricing
758,310da07a-d112-4bdc-868f-3c54247c5b04,pricing_seeker,The Pricing Seeker,7,1779535471821,1045.14,1549.61,pricing
759,310da07a-d112-4bdc-868f-3c54247c5b04,pricing_seeker,The Pricing Seeker,8,1779535472335,1075.8,1150.42,pricing
760,310da07a-d112-4bdc-868f-3c54247c5b04,pricing_seeker,The Pricing Seeker,9,1779535473044,784.93,1282.46,pricing
761,310da07a-d112-4bdc-868f-3c54247c5b04,pricing_seeker,The Pricing Seeker,10,1779535473911,905.04,715.6,features
762,310da07a-d112-4bdc-868f-3c54247c5b04,pricing_seeker,The Pricing Seeker,11,1779535474627,1310.77,1299.67,pricing
763,310da07a-d112-4bdc-868f-3c54247c5b04,pricing_seeker,The Pricing Seeker,12,1779535475581,716.67,1262.96,pricing
764,310da07a-d112-4bdc-868f-3c54247c5b04,pricing_seeker,The Pricing Seeker,13,1779535476608,642.54,1302.26,pricing
765,310da07a-d112-4bdc-868f-3c54247c5b04,pricing_seeker,The Pricing Seeker,14,1779535477535,1115.21,1209.75,pricing
766,310da07a-d112-4bdc-868f-3c54247c5b04,pricing_seeker,The Pricing Seeker,15,1779535478504,776.46,1291.87,pricing
767,310da07a-d112-4bdc-868f-3c54247c5b04,pricing_seeker,The Pricing Seeker,16,1779535479569,884.63,1170.26,pricing
768,310da07a-d112-4bdc-868f-3c54247c5b04,pricing_seeker,The Pricing Seeker,17,1779535480245,690.29,1246.95,pricing
769,310da07a-d112-4bdc-868f-3c54247c5b04,pricing_seeker,The Pricing Seeker,18,1779535481508,1216.32,1242.24,pricing
770,310da07a-d112-4bdc-868f-3c54247c5b04,pricing_seeker,The Pricing Seeker,19,1779535482228,168.72,1227.04,pricing
771,310da07a-d112-4bdc-868f-3c54247c5b04,pricing_seeker,The Pricing Seeker,20,1779535482922,854.78,1380.76,pricing
772,310da07a-d112-4bdc-868f-3c54247c5b04,pricing_seeker,The Pricing Seeker,21,1779535483828,1181.24,1126.12,pricing
773,310da07a-d112-4bdc-868f-3c54247c5b04,pricing_seeker,The Pricing Seeker,22,1779535484692,960.53,1177.37,pricing
774,310da07a-d112-4bdc-868f-3c54247c5b04,pricing_seeker,The Pricing Seeker,23,1779535485616,877.22,1192.84,pricing
775,310da07a-d112-4bdc-868f-3c54247c5b04,pricing_seeker,The Pricing Seeker,24,1779535486530,873.17,1076.67,pricing
776,310da07a-d112-4bdc-868f-3c54247c5b04,pricing_seeker,The Pricing Seeker,25,1779535487237,725.4,596.37,features
777,310da07a-d112-4bdc-868f-3c54247c5b04,pricing_seeker,The Pricing Seeker,26,1779535487947,1322.06,1199.78,pricing
778,310da07a-d112-4bdc-868f-3c54247c5b04,pricing_seeker,The Pricing Seeker,27,1779535488506,1177.18,2251.94,cta
779,310da07a-d112-4bdc-868f-3c54247c5b04,pricing_seeker,The Pricing Seeker,28,1779535489381,1152.57,1230.41,pricing
780,310da07a-d112-4bdc-868f-3c54247c5b04,pricing_seeker,The Pricing Seeker,29,1779535489917,757.61,2309.31,cta
781,516fc16f-b248-40ea-a0d0-c60603d3a169,pricing_seeker,The Pricing Seeker,0,1779536669424,1032.65,1260.24,pricing
782,516fc16f-b248-40ea-a0d0-c60603d3a169,pricing_seeker,The Pricing Seeker,1,1779536670572,622.39,1273.96,pricing
783,516fc16f-b248-40ea-a0d0-c60603d3a169,pricing_seeker,The Pricing Seeker,2,1779536671649,1235.13,596.77,features
784,516fc16f-b248-40ea-a0d0-c60603d3a169,pricing_seeker,The Pricing Seeker,3,1779536672166,646.56,321.33,hero
785,516fc16f-b248-40ea-a0d0-c60603d3a169,pricing_seeker,The Pricing Seeker,4,1779536673275,846.97,1067.03,pricing
786,516fc16f-b248-40ea-a0d0-c60603d3a169,pricing_seeker,The Pricing Seeker,5,1779536673824,825.09,1768.02,testimonials
787,516fc16f-b248-40ea-a0d0-c60603d3a169,pricing_seeker,The Pricing Seeker,6,1779536674696,629.46,1839.17,testimonials
788,516fc16f-b248-40ea-a0d0-c60603d3a169,pricing_seeker,The Pricing Seeker,7,1779536675449,1557.78,940.0,pricing
789,516fc16f-b248-40ea-a0d0-c60603d3a169,pricing_seeker,The Pricing Seeker,8,1779536676052,1398.05,2258.56,cta
790,516fc16f-b248-40ea-a0d0-c60603d3a169,pricing_seeker,The Pricing Seeker,9,1779536677056,882.19,1445.01,pricing
791,516fc16f-b248-40ea-a0d0-c60603d3a169,pricing_seeker,The Pricing Seeker,10,1779536677768,784.73,2179.54,cta
792,516fc16f-b248-40ea-a0d0-c60603d3a169,pricing_seeker,The Pricing Seeker,11,1779536678550,1312.25,130.12,hero
793,516fc16f-b248-40ea-a0d0-c60603d3a169,pricing_seeker,The Pricing Seeker,12,1779536679383,1453.25,1275.59,pricing
794,516fc16f-b248-40ea-a0d0-c60603d3a169,pricing_seeker,The Pricing Seeker,13,1779536680749,565.93,1043.47,pricing
795,516fc16f-b248-40ea-a0d0-c60603d3a169,pricing_seeker,The Pricing Seeker,14,1779536681526,669.5,1263.71,pricing
796,516fc16f-b248-40ea-a0d0-c60603d3a169,pricing_seeker,The Pricing Seeker,15,1779536682427,1116.52,2273.77,cta
797,516fc16f-b248-40ea-a0d0-c60603d3a169,pricing_seeker,The Pricing Seeker,16,1779536683220,1193.25,858.72,features
798,516fc16f-b248-40ea-a0d0-c60603d3a169,pricing_seeker,The Pricing Seeker,17,1779536684094,924.66,1345.9,pricing
799,516fc16f-b248-40ea-a0d0-c60603d3a169,pricing_seeker,The Pricing Seeker,18,1779536684982,932.03,1135.26,pricing
800,516fc16f-b248-40ea-a0d0-c60603d3a169,pricing_seeker,The Pricing Seeker,19,1779536685776,980.75,2188.42,cta
801,516fc16f-b248-40ea-a0d0-c60603d3a169,pricing_seeker,The Pricing Seeker,20,1779536686608,1127.69,1055.33,pricing
802,516fc16f-b248-40ea-a0d0-c60603d3a169,pricing_seeker,The Pricing Seeker,21,1779536687948,840.88,1300.29,pricing
803,516fc16f-b248-40ea-a0d0-c60603d3a169,pricing_seeker,The Pricing Seeker,22,1779536688312,1148.12,1091.93,pricing
804,516fc16f-b248-40ea-a0d0-c60603d3a169,pricing_seeker,The Pricing Seeker,23,1779536689274,1083.71,1364.8,pricing
805,516fc16f-b248-40ea-a0d0-c60603d3a169,pricing_seeker,The Pricing Seeker,24,1779536689972,557.63,1106.35,pricing
806,516fc16f-b248-40ea-a0d0-c60603d3a169,pricing_seeker,The Pricing Seeker,25,1779536690600,940.34,1365.88,pricing
807,516fc16f-b248-40ea-a0d0-c60603d3a169,pricing_seeker,The Pricing Seeker,26,1779536691762,1118.9,1199.65,pricing
808,516fc16f-b248-40ea-a0d0-c60603d3a169,pricing_seeker,The Pricing Seeker,27,1779536692030,731.84,636.65,features
809,516fc16f-b248-40ea-a0d0-c60603d3a169,pricing_seeker,The Pricing Seeker,28,1779536692747,1089.37,1271.25,pricing
810,516fc16f-b248-40ea-a0d0-c60603d3a169,pricing_seeker,The Pricing Seeker,29,1779536693515,629.57,1253.84,pricing
811,e287ed85-44d9-422c-aeb5-4c65c48e04d3,pricing_seeker,The Pricing Seeker,0,1779534456884,1088.7,1256.58,pricing
812,e287ed85-44d9-422c-aeb5-4c65c48e04d3,pricing_seeker,The Pricing Seeker,1,1779534457498,1036.8,1269.02,pricing
813,e287ed85-44d9-422c-aeb5-4c65c48e04d3,pricing_seeker,The Pricing Seeker,2,1779534458533,1024.57,1757.21,testimonials
814,e287ed85-44d9-422c-aeb5-4c65c48e04d3,pricing_seeker,The Pricing Seeker,3,1779534459494,1076.15,1021.23,pricing
815,e287ed85-44d9-422c-aeb5-4c65c48e04d3,pricing_seeker,The Pricing Seeker,4,1779534460268,755.68,1096.92,pricing
816,e287ed85-44d9-422c-aeb5-4c65c48e04d3,pricing_seeker,The Pricing Seeker,5,1779534461452,1293.32,1162.53,pricing
817,e287ed85-44d9-422c-aeb5-4c65c48e04d3,pricing_seeker,The Pricing Seeker,6,1779534462384,846.04,1115.84,pricing
818,e287ed85-44d9-422c-aeb5-4c65c48e04d3,pricing_seeker,The Pricing Seeker,7,1779534463158,614.44,1212.85,pricing
819,e287ed85-44d9-422c-aeb5-4c65c48e04d3,pricing_seeker,The Pricing Seeker,8,1779534464464,1052.62,538.25,features
820,e287ed85-44d9-422c-aeb5-4c65c48e04d3,pricing_seeker,The Pricing Seeker,9,1779534465247,1061.82,1811.66,testimonials
821,e287ed85-44d9-422c-aeb5-4c65c48e04d3,pricing_seeker,The Pricing Seeker,10,1779534465766,1159.5,1830.27,testimonials
822,e287ed85-44d9-422c-aeb5-4c65c48e04d3,pricing_seeker,The Pricing Seeker,11,1779534466707,1533.08,2334.19,cta
823,e287ed85-44d9-422c-aeb5-4c65c48e04d3,pricing_seeker,The Pricing Seeker,12,1779534467617,1119.28,1336.51,pricing
824,e287ed85-44d9-422c-aeb5-4c65c48e04d3,pricing_seeker,The Pricing Seeker,13,1779534468769,893.15,1222.26,pricing
825,e287ed85-44d9-422c-aeb5-4c65c48e04d3,pricing_seeker,The Pricing Seeker,14,1779534469604,1049.28,1229.26,pricing
826,e287ed85-44d9-422c-aeb5-4c65c48e04d3,pricing_seeker,The Pricing Seeker,15,1779534470491,398.08,1386.04,pricing
827,e287ed85-44d9-422c-aeb5-4c65c48e04d3,pricing_seeker,The Pricing Seeker,16,1779534471732,935.34,1224.82,pricing
828,e287ed85-44d9-422c-aeb5-4c65c48e04d3,pricing_seeker,The Pricing Seeker,17,1779534472733,1260.02,1172.76,pricing
829,e287ed85-44d9-422c-aeb5-4c65c48e04d3,pricing_seeker,The Pricing Seeker,18,1779534473602,823.39,1931.2,testimonials
830,e287ed85-44d9-422c-aeb5-4c65c48e04d3,pricing_seeker,The Pricing Seeker,19,1779534474545,749.87,1212.46,pricing
831,e287ed85-44d9-422c-aeb5-4c65c48e04d3,pricing_seeker,The Pricing Seeker,20,1779534475209,628.26,1849.92,testimonials
832,e287ed85-44d9-422c-aeb5-4c65c48e04d3,pricing_seeker,The Pricing Seeker,21,1779534475985,625.41,1135.21,pricing
833,e287ed85-44d9-422c-aeb5-4c65c48e04d3,pricing_seeker,The Pricing Seeker,22,1779534476616,822.92,1416.97,pricing
834,e287ed85-44d9-422c-aeb5-4c65c48e04d3,pricing_seeker,The Pricing Seeker,23,1779534477896,1262.03,1224.92,pricing
835,e287ed85-44d9-422c-aeb5-4c65c48e04d3,pricing_seeker,The Pricing Seeker,24,1779534478591,813.91,1208.3,pricing
836,e287ed85-44d9-422c-aeb5-4c65c48e04d3,pricing_seeker,The Pricing Seeker,25,1779534479783,410.11,1238.15,pricing
837,e287ed85-44d9-422c-aeb5-4c65c48e04d3,pricing_seeker,The Pricing Seeker,26,1779534480457,968.95,1229.64,pricing
838,e287ed85-44d9-422c-aeb5-4c65c48e04d3,pricing_seeker,The Pricing Seeker,27,1779534481695,461.41,1362.11,pricing
839,e287ed85-44d9-422c-aeb5-4c65c48e04d3,pricing_seeker,The Pricing Seeker,28,1779534482279,1058.19,1653.96,testimonials
840,e287ed85-44d9-422c-aeb5-4c65c48e04d3,pricing_seeker,The Pricing Seeker,29,1779534483331,890.38,2506.91,footer
841,739be91c-9128-4ea4-b056-fccb3d806dd8,pricing_seeker,The Pricing Seeker,0,1779536121024,786.39,1238.94,pricing
842,739be91c-9128-4ea4-b056-fccb3d806dd8,pricing_seeker,The Pricing Seeker,1,1779536121731,1143.07,1302.46,pricing
843,739be91c-9128-4ea4-b056-fccb3d806dd8,pricing_seeker,The Pricing Seeker,2,1779536122799,701.77,1800.04,testimonials
844,739be91c-9128-4ea4-b056-fccb3d806dd8,pricing_seeker,The Pricing Seeker,3,1779536123447,1155.08,1208.8,pricing
845,739be91c-9128-4ea4-b056-fccb3d806dd8,pricing_seeker,The Pricing Seeker,4,1779536123794,770.64,2229.33,cta
846,739be91c-9128-4ea4-b056-fccb3d806dd8,pricing_seeker,The Pricing Seeker,5,1779536124672,603.62,1174.62,pricing
847,739be91c-9128-4ea4-b056-fccb3d806dd8,pricing_seeker,The Pricing Seeker,6,1779536125477,1165.72,1317.9,pricing
848,739be91c-9128-4ea4-b056-fccb3d806dd8,pricing_seeker,The Pricing Seeker,7,1779536125871,627.54,1231.07,pricing
849,739be91c-9128-4ea4-b056-fccb3d806dd8,pricing_seeker,The Pricing Seeker,8,1779536126857,712.46,1424.97,pricing
850,739be91c-9128-4ea4-b056-fccb3d806dd8,pricing_seeker,The Pricing Seeker,9,1779536127511,671.36,1123.02,pricing
851,739be91c-9128-4ea4-b056-fccb3d806dd8,pricing_seeker,The Pricing Seeker,10,1779536128495,629.98,1334.96,pricing
852,739be91c-9128-4ea4-b056-fccb3d806dd8,pricing_seeker,The Pricing Seeker,11,1779536129258,642.14,771.07,features
853,739be91c-9128-4ea4-b056-fccb3d806dd8,pricing_seeker,The Pricing Seeker,12,1779536130010,631.2,2315.77,cta
854,739be91c-9128-4ea4-b056-fccb3d806dd8,pricing_seeker,The Pricing Seeker,13,1779536131335,1217.17,194.4,hero
855,739be91c-9128-4ea4-b056-fccb3d806dd8,pricing_seeker,The Pricing Seeker,14,1779536131843,434.12,653.77,features
856,739be91c-9128-4ea4-b056-fccb3d806dd8,pricing_seeker,The Pricing Seeker,15,1779536132203,1165.26,1447.16,pricing
857,739be91c-9128-4ea4-b056-fccb3d806dd8,pricing_seeker,The Pricing Seeker,16,1779536133435,1116.33,766.87,features
858,739be91c-9128-4ea4-b056-fccb3d806dd8,pricing_seeker,The Pricing Seeker,17,1779536134108,685.73,1282.97,pricing
859,739be91c-9128-4ea4-b056-fccb3d806dd8,pricing_seeker,The Pricing Seeker,18,1779536134840,845.92,2265.88,cta
860,739be91c-9128-4ea4-b056-fccb3d806dd8,pricing_seeker,The Pricing Seeker,19,1779536136086,1440.16,1349.85,pricing
861,739be91c-9128-4ea4-b056-fccb3d806dd8,pricing_seeker,The Pricing Seeker,20,1779536136505,1473.16,1876.21,testimonials
862,739be91c-9128-4ea4-b056-fccb3d806dd8,pricing_seeker,The Pricing Seeker,21,1779536137542,748.23,1191.47,pricing
863,739be91c-9128-4ea4-b056-fccb3d806dd8,pricing_seeker,The Pricing Seeker,22,1779536138181,580.91,2267.86,cta
864,739be91c-9128-4ea4-b056-fccb3d806dd8,pricing_seeker,The Pricing Seeker,23,1779536138774,1041.72,1329.23,pricing
865,739be91c-9128-4ea4-b056-fccb3d806dd8,pricing_seeker,The Pricing Seeker,24,1779536139569,350.92,653.21,features
866,739be91c-9128-4ea4-b056-fccb3d806dd8,pricing_seeker,The Pricing Seeker,25,1779536140915,651.59,1309.54,pricing
867,739be91c-9128-4ea4-b056-fccb3d806dd8,pricing_seeker,The Pricing Seeker,26,1779536141821,709.37,1189.08,pricing
868,739be91c-9128-4ea4-b056-fccb3d806dd8,pricing_seeker,The Pricing Seeker,27,1779536142914,1013.2,1258.61,pricing
869,739be91c-9128-4ea4-b056-fccb3d806dd8,pricing_seeker,The Pricing Seeker,28,1779536143815,960.14,1163.72,pricing
870,739be91c-9128-4ea4-b056-fccb3d806dd8,pricing_seeker,The Pricing Seeker,29,1779536144865,910.23,1160.96,pricing
871,2ad6e6b9-1fae-4dd7-ae2f-2c82c91bb70e,pricing_seeker,The Pricing Seeker,0,1779535554979,1258.55,1138.66,pricing
872,2ad6e6b9-1fae-4dd7-ae2f-2c82c91bb70e,pricing_seeker,The Pricing Seeker,1,1779535556104,1143.93,702.92,features
873,2ad6e6b9-1fae-4dd7-ae2f-2c82c91bb70e,pricing_seeker,The Pricing Seeker,2,1779535557123,1032.75,1237.09,pricing
874,2ad6e6b9-1fae-4dd7-ae2f-2c82c91bb70e,pricing_seeker,The Pricing Seeker,3,1779535557984,891.42,1123.03,pricing
875,2ad6e6b9-1fae-4dd7-ae2f-2c82c91bb70e,pricing_seeker,The Pricing Seeker,4,1779535558321,601.27,2301.3,cta
876,2ad6e6b9-1fae-4dd7-ae2f-2c82c91bb70e,pricing_seeker,The Pricing Seeker,5,1779535559339,1026.66,1329.09,pricing
877,2ad6e6b9-1fae-4dd7-ae2f-2c82c91bb70e,pricing_seeker,The Pricing Seeker,6,1779535560090,770.8,1421.32,pricing
878,2ad6e6b9-1fae-4dd7-ae2f-2c82c91bb70e,pricing_seeker,The Pricing Seeker,7,1779535561292,696.11,1280.88,pricing
879,2ad6e6b9-1fae-4dd7-ae2f-2c82c91bb70e,pricing_seeker,The Pricing Seeker,8,1779535562300,873.47,1252.77,pricing
880,2ad6e6b9-1fae-4dd7-ae2f-2c82c91bb70e,pricing_seeker,The Pricing Seeker,9,1779535563377,340.11,1558.68,pricing
881,2ad6e6b9-1fae-4dd7-ae2f-2c82c91bb70e,pricing_seeker,The Pricing Seeker,10,1779535564141,1392.98,533.84,features
882,2ad6e6b9-1fae-4dd7-ae2f-2c82c91bb70e,pricing_seeker,The Pricing Seeker,11,1779535565062,950.92,1226.38,pricing
883,2ad6e6b9-1fae-4dd7-ae2f-2c82c91bb70e,pricing_seeker,The Pricing Seeker,12,1779535565598,1057.35,1392.51,pricing
884,2ad6e6b9-1fae-4dd7-ae2f-2c82c91bb70e,pricing_seeker,The Pricing Seeker,13,1779535566744,1307.32,1130.0,pricing
885,2ad6e6b9-1fae-4dd7-ae2f-2c82c91bb70e,pricing_seeker,The Pricing Seeker,14,1779535567650,689.88,1287.78,pricing
886,2ad6e6b9-1fae-4dd7-ae2f-2c82c91bb70e,pricing_seeker,The Pricing Seeker,15,1779535568713,1258.29,2167.22,cta
887,2ad6e6b9-1fae-4dd7-ae2f-2c82c91bb70e,pricing_seeker,The Pricing Seeker,16,1779535569255,959.91,844.85,features
888,2ad6e6b9-1fae-4dd7-ae2f-2c82c91bb70e,pricing_seeker,The Pricing Seeker,17,1779535569653,827.65,1300.16,pricing
889,2ad6e6b9-1fae-4dd7-ae2f-2c82c91bb70e,pricing_seeker,The Pricing Seeker,18,1779535570426,1060.73,2293.97,cta
890,2ad6e6b9-1fae-4dd7-ae2f-2c82c91bb70e,pricing_seeker,The Pricing Seeker,19,1779535571020,944.48,1788.39,testimonials
891,2ad6e6b9-1fae-4dd7-ae2f-2c82c91bb70e,pricing_seeker,The Pricing Seeker,20,1779535572176,984.56,1154.77,pricing
892,2ad6e6b9-1fae-4dd7-ae2f-2c82c91bb70e,pricing_seeker,The Pricing Seeker,21,1779535573149,1277.92,1504.27,pricing
893,2ad6e6b9-1fae-4dd7-ae2f-2c82c91bb70e,pricing_seeker,The Pricing Seeker,22,1779535573781,954.39,1469.95,pricing
894,2ad6e6b9-1fae-4dd7-ae2f-2c82c91bb70e,pricing_seeker,The Pricing Seeker,23,1779535574780,1417.87,1129.54,pricing
895,2ad6e6b9-1fae-4dd7-ae2f-2c82c91bb70e,pricing_seeker,The Pricing Seeker,24,1779535575785,1583.23,1192.06,pricing
896,2ad6e6b9-1fae-4dd7-ae2f-2c82c91bb70e,pricing_seeker,The Pricing Seeker,25,1779535576571,1163.35,1147.3,pricing
897,2ad6e6b9-1fae-4dd7-ae2f-2c82c91bb70e,pricing_seeker,The Pricing Seeker,26,1779535577620,915.2,1208.24,pricing
898,2ad6e6b9-1fae-4dd7-ae2f-2c82c91bb70e,pricing_seeker,The Pricing Seeker,27,1779535578893,682.16,1362.76,pricing
899,2ad6e6b9-1fae-4dd7-ae2f-2c82c91bb70e,pricing_seeker,The Pricing Seeker,28,1779535579799,620.61,2091.92,cta
900,2ad6e6b9-1fae-4dd7-ae2f-2c82c91bb70e,pricing_seeker,The Pricing Seeker,29,1779535580605,788.98,1721.91,testimonials
901,457ac7bd-c029-4423-a7ac-612e74b84911,pricing_seeker,The Pricing Seeker,0,1779536404746,966.32,1110.42,pricing
902,457ac7bd-c029-4423-a7ac-612e74b84911,pricing_seeker,The Pricing Seeker,1,1779536405243,443.36,1173.44,pricing
903,457ac7bd-c029-4423-a7ac-612e74b84911,pricing_seeker,The Pricing Seeker,2,1779536405956,1522.54,1746.19,testimonials
904,457ac7bd-c029-4423-a7ac-612e74b84911,pricing_seeker,The Pricing Seeker,3,1779536406938,1009.69,2240.88,cta
905,457ac7bd-c029-4423-a7ac-612e74b84911,pricing_seeker,The Pricing Seeker,4,1779536408165,615.76,1803.03,testimonials
906,457ac7bd-c029-4423-a7ac-612e74b84911,pricing_seeker,The Pricing Seeker,5,1779536408920,719.99,1451.68,pricing
907,457ac7bd-c029-4423-a7ac-612e74b84911,pricing_seeker,The Pricing Seeker,6,1779536410332,750.26,1306.47,pricing
908,457ac7bd-c029-4423-a7ac-612e74b84911,pricing_seeker,The Pricing Seeker,7,1779536411421,428.34,791.44,features
909,457ac7bd-c029-4423-a7ac-612e74b84911,pricing_seeker,The Pricing Seeker,8,1779536412495,982.51,2180.05,cta
910,457ac7bd-c029-4423-a7ac-612e74b84911,pricing_seeker,The Pricing Seeker,9,1779536413230,738.03,1265.52,pricing
911,457ac7bd-c029-4423-a7ac-612e74b84911,pricing_seeker,The Pricing Seeker,10,1779536414211,560.84,1470.14,pricing
912,457ac7bd-c029-4423-a7ac-612e74b84911,pricing_seeker,The Pricing Seeker,11,1779536414844,946.79,819.38,features
913,457ac7bd-c029-4423-a7ac-612e74b84911,pricing_seeker,The Pricing Seeker,12,1779536415744,1124.09,1304.84,pricing
914,457ac7bd-c029-4423-a7ac-612e74b84911,pricing_seeker,The Pricing Seeker,13,1779536416382,1121.16,1238.97,pricing
915,457ac7bd-c029-4423-a7ac-612e74b84911,pricing_seeker,The Pricing Seeker,14,1779536417409,230.71,1298.65,pricing
916,457ac7bd-c029-4423-a7ac-612e74b84911,pricing_seeker,The Pricing Seeker,15,1779536418237,1357.2,1264.08,pricing
917,457ac7bd-c029-4423-a7ac-612e74b84911,pricing_seeker,The Pricing Seeker,16,1779536419604,843.91,1749.26,testimonials
918,457ac7bd-c029-4423-a7ac-612e74b84911,pricing_seeker,The Pricing Seeker,17,1779536420300,997.91,1157.14,pricing
919,457ac7bd-c029-4423-a7ac-612e74b84911,pricing_seeker,The Pricing Seeker,18,1779536420992,806.74,559.01,features
920,457ac7bd-c029-4423-a7ac-612e74b84911,pricing_seeker,The Pricing Seeker,19,1779536422156,1053.84,672.77,features
921,457ac7bd-c029-4423-a7ac-612e74b84911,pricing_seeker,The Pricing Seeker,20,1779536423121,1358.75,1278.19,pricing
922,457ac7bd-c029-4423-a7ac-612e74b84911,pricing_seeker,The Pricing Seeker,21,1779536424425,521.78,2297.4,cta
923,457ac7bd-c029-4423-a7ac-612e74b84911,pricing_seeker,The Pricing Seeker,22,1779536425424,1216.04,2014.52,testimonials
924,457ac7bd-c029-4423-a7ac-612e74b84911,pricing_seeker,The Pricing Seeker,23,1779536426418,1363.32,1107.56,pricing
925,457ac7bd-c029-4423-a7ac-612e74b84911,pricing_seeker,The Pricing Seeker,24,1779536427239,631.39,1327.61,pricing
